Id,Label,department,type,type2,posid,rankint,ranktrad,location,trsl,indegree,outdegree,Degree,weighted indegree,weighted outdegree,Weighted Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,pageranks,modularity_class,eigencentrality,clustering
744,起居注,內廷,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,6,7,14,"0,119942","0,135096","1047,725345","0,000188",0,"0,012849","0,5"
2327,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,15,"0,125975","0,14374","1014,890983","0,000082",0,"0,002617","0,083333"
3332,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,116354","0,130733","970,924607","0,000059",0,"0,001372","0,3"
3466,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,116354","0,130733","970,924607","0,000059",0,"0,001372","0,3"
4194,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,16,"0,116321","0,130398","970,857666","0,000059",0,"0,001372","0,3"
1341,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,1039","0,114164","950,888589","0,000071",0,"0,001567","0,166667"
1335,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,1039","0,114164","922,985438","0,000071",0,"0,001838","0,166667"
733,起居注,內廷,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,6,7,15,"0,113528","0,126069","868,566133","0,000216",0,"0,016073","0,5"
3198,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,114015","0,126962","826,807051","0,000059",0,"0,001372","0,233333"
3064,內記名,大計,Performance,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,15,"0,110804","0,12332","826,557051","0,000059",0,"0,001372","0,2"
747,文淵閣校理,兼銜,Commission,NA,NA,,NA,Beijing,NA,1,4,5,1,4,5,15,"0,111735","0,124937","817,980791","0,000121",0,"0,00652","0,416667"
2650,保陞,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107465","0,124781","814,154702","0,000091",0,"0,002475","0,233333"
1340,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,104213","0,114558","793,517625","0,000066",0,"0,001646","0,166667"
1337,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,105426","0,114505","755,978488","0,000084",0,"0,002189","0,166667"
2514,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,111743","0,125088","743,988792","0,000074",0,"0,002196","0,333333"
3326,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113564","0,126374","720,558058","0,000066",0,"0,001644","0,266667"
3460,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113564","0,126374","720,558058","0,000066",0,"0,001644","0,266667"
2693,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,121433","0,13872","715,300791","0,000083",0,"0,002574","0,3"
2728,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,121439","0,138731","715,300791","0,000067",0,"0,00168","0,3"
2765,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,121433","0,13872","715,300791","0,000083",0,"0,002574","0,3"
2800,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,121439","0,138731","715,300791","0,000067",0,"0,00168","0,3"
2723,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128008","0,147103","703,95349","0,00009",0,"0,002324","0,233333"
2727,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128014","0,147119","703,95349","0,000077",0,"0,002138","0,233333"
2795,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128008","0,147103","703,95349","0,00009",0,"0,002324","0,233333"
2799,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128014","0,147119","703,95349","0,000077",0,"0,002138","0,233333"
3967,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,16,"0,118485","0,134456","697,790327","0,000089",0,"0,00225","0,25"
3982,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,18,"0,099393","0,110783","661,571429","0,00006",0,"0,001444","0,25"
1657,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,118223","0,134713","650,375402","0,000192",0,"0,007381","0,333333"
1661,賜裘,特恩,Honorific,Performance,NA,,NA,Court,NA,1,2,3,1,3,4,14,"0,118189","0,134408","650,375402","0,000192",0,"0,007381","0,333333"
2511,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128034","0,147024","650,044093","0,000077",0,"0,002138","0,266667"
2507,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128028","0,147007","618,532139","0,00009",0,"0,002324","0,266667"
2930,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,116033","0,130233","606,005781","0,000059",0,"0,001372","0,3"
3983,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,18,"0,099391","0,110782","603,857143","0,000078",0,"0,002306","0,25"
4059,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,127899","0,146382","593,797095","0,00009",0,"0,002324","0,166667"
4063,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,127906","0,146399","593,797095","0,000077",0,"0,002138","0,166667"
1342,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,103904","0,114177","593,285742","0,000069",0,"0,001644","0,166667"
2513,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119948","0,135146","565,598051","0,000072",0,"0,001999","0,333333"
4188,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,113531","0,125938","554,224351","0,000066",0,"0,001644","0,25"
3329,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110861","0,123809","551,880246","0,00006",0,"0,001383","0,2"
3330,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110861","0,123809","551,880246","0,000063",0,"0,00154","0,2"
3463,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110861","0,123809","551,880246","0,00006",0,"0,001383","0,2"
3464,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110861","0,123809","551,880246","0,000063",0,"0,00154","0,2"
4193,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,16,"0,110413","0,122644","548,238748","0,000064",0,"0,001628","0,25"
4191,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,110804","0,12332","547,136543","0,00006",0,"0,001383","0,2"
4192,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,110804","0,12332","547,136543","0,000063",0,"0,00154","0,2"
3331,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,110511","0,123398","546,250652","0,000064",0,"0,001628","0,2"
3465,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,110511","0,123398","546,250652","0,000064",0,"0,001628","0,2"
1336,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,15,"0,109331","0,119028","542,320937","0,000111",0,"0,002324","0,166667"
2385,世襲,特恩,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,18,"0,107314","0,123602","516,799974","0,000082",0,"0,002617","0,2"
3995,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,18,"0,107648","0,12549","510,239151","0,000082",0,"0,002617","0,166667"
1346,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,104222","0,113903","499,112579","0,000062",0,"0,001383","0,166667"
2506,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,18,"0,107658","0,125758","490,025792","0,000091",0,"0,002475","0,266667"
5002,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,15,"0,109357","0,119116","480,625928","0,00009",0,"0,002138","0,166667"
2726,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113515","0,126182","477,478551","0,00008",0,"0,002349","0,233333"
2798,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113515","0,126182","477,478551","0,00008",0,"0,002349","0,233333"
4058,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,18,"0,107648","0,12549","460,743456","0,000091",0,"0,002475","0,166667"
1338,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,105453","0,114605","456,24279","0,000077",0,"0,001924","0,166667"
1332,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,110531","0,121584","451,454074","0,000064",0,"0,001628","0,333333"
723,起居注,內廷,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,6,7,14,"0,118395","0,135727","381,358066","0,000289",0,"0,018325","0,4"
4186,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,113538","0,125987","380,865199","0,000063",0,"0,001646","0,2"
4185,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,113515","0,125967","379,698532","0,000061",0,"0,001469","0,2"
4150,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,113515","0,125967","379,115199","0,000067",0,"0,001838","0,2"
4187,藍翎,軍功,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,4,5,15,"0,11351","0,12595","379,115199","0,000067",0,"0,001567","0,2"
3324,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113572","0,126349","374,827699","0,000063",0,"0,001646","0,233333"
3458,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113572","0,126349","374,827699","0,000063",0,"0,001646","0,233333"
3323,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113549","0,126329","373,661032","0,000061",0,"0,001469","0,233333"
3457,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113549","0,126329","373,661032","0,000061",0,"0,001469","0,233333"
3288,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113549","0,126329","373,077699","0,000067",0,"0,001838","0,233333"
3325,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113543","0,126312","373,077699","0,000067",0,"0,001567","0,233333"
3422,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113549","0,126329","373,077699","0,000067",0,"0,001838","0,233333"
3459,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113543","0,126312","373,077699","0,000067",0,"0,001567","0,233333"
2477,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,118406","0,135794","360,520089","0,000083",0,"0,002574","0,266667"
2729,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,11951","0,134356","356,686843","0,000072",0,"0,001999","0,3"
2801,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,11951","0,134356","356,686843","0,000072",0,"0,001999","0,3"
2724,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119169","0,133451","351,031576","0,000079",0,"0,002189","0,366667"
2796,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119169","0,133451","351,031576","0,000079",0,"0,002189","0,366667"
2725,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119315","0,133821","350,114909","0,000072",0,"0,001924","0,366667"
2797,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119315","0,133821","350,114909","0,000072",0,"0,001924","0,366667"
2509,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119887","0,134901","344,94604","0,000072",0,"0,001924","0,4"
2508,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119879","0,13488","332,071528","0,000079",0,"0,002189","0,4"
726,起居注,內廷,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,6,7,14,"0,119873","0,13483","328,334994","0,000285",0,"0,016922","0,6"
2372,世襲,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,5,6,9,"0,251643","0,275188",327,"0,00006",0,"0,001444","0,083333"
2730,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,111906","0,125763","318,482498","0,000074",0,"0,002196","0,333333"
2802,議叙,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,111906","0,125763","318,482498","0,000074",0,"0,002196","0,333333"
1343,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,10359","0,113046","317,985348","0,000076",0,"0,00168","0,166667"
2928,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110866","0,123832","307,431661","0,000063",0,"0,00154","0,166667"
2927,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110866","0,123832","301,247072","0,00006",0,"0,001383","0,166667"
2512,加銜,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,118412","0,135803","291,447183","0,000067",0,"0,00168","0,266667"
1293,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,116001","0,130179","243,45201","0,000063",0,"0,00154","0,366667"
1312,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,116001","0,130179","243,45201","0,000063",0,"0,00154","0,366667"
4029,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,118282","0,135035","237,114035","0,000083",0,"0,002574","0,25"
4064,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,118288","0,135043","237,114035","0,000067",0,"0,00168","0,25"
4062,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,15,"0,113223","0,124558","230,564275","0,00008",0,"0,002349","0,25"
1294,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,112384","0,126178","221,984294","0,000064",0,"0,001628","0,466667"
1313,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,16,"0,112384","0,126178","221,984294","0,000064",0,"0,001628","0,466667"
1349,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,11372","0,124826","213,462238","0,000063",0,"0,00154","0,166667"
4066,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,15,"0,11163","0,124463","198,725832","0,000074",0,"0,002196","0,333333"
4061,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,119032","0,132573","178,440788","0,000072",0,"0,001924","0,416667"
4060,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,119024","0,132552","177,524121","0,000079",0,"0,002189","0,416667"
4065,巴圖鲁,軍功,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,14,"0,119092","0,132818","168,752548","0,000072",0,"0,001999","0,25"
1700,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,4,7,11,5,9,14,8,"0,220937","0,2535","109,916667","0,000146",0,"0,015355","0,347222"
1549,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,09951","0,108242","96,36829","0,000076",0,"0,002349","0,333333"
1344,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,105422","0,114471","86,850325","0,000076",0,"0,001999","0,166667"
1339,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,17,"0,099518","0,10828","79,683333","0,000063",0,"0,001469","0,166667"
1345,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,105426","0,114498","74,448052","0,000079",0,"0,002196","0,166667"
1347,鄉試主考,鄉試,Commission,NA,NA,,NA,provinces,NA,1,3,4,1,4,5,16,"0,10763","0,11958","53,35","0,000063",0,"0,00154","0,25"
1348,會試同考,會試,Commission,NA,NA,,NA,Beijing,NA,1,3,4,1,4,5,16,"0,10763","0,11958","53,35","0,000063",0,"0,00154","0,25"
4844,賜宴,特恩,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,6,7,7,"0,220682","0,247189",32,"0,000067",0,"0,001546","0,3"
1389,加級,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,15,"0,11359","0,126518","31,669231","0,000076",0,"0,002349","0,266667"
1469,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,15,"0,113562","0,126374","30,428846","0,000076",0,"0,002349","0,3"
3513,卓異,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,15,"0,113562","0,126374","30,428846","0,000076",0,"0,002349","0,3"
2313,珍賞,特恩,Honorific,Performance,NA,,NA,Court,NA,1,4,5,1,5,6,9,"0,217985","0,244751","28,366667","0,000067",0,"0,002048","0,25"
1509,紀錄,大計,Performance,NA,NA,,NA,provinces,NA,1,5,6,1,6,7,15,"0,113531","0,126103","21,784615","0,000076",0,"0,002349","0,4"
1331,休致,處分,Performance,NA,NA,,NA,all,NA,1,2,3,1,5,6,16,"0,11372","0,124826","12,72619","0,000063",0,"0,00154","0,333333"
331,儒林郎,品級考,Final,NA,C66-品級考 : P428-儒林郎,8,6b,all,Final Rank,7,0,7,7,0,7,0,0,0,0,"0,000264",0,"0,009543",0
329,奉直大夫,品級考,Final,NA,C66-品級考 : P426-奉直大夫,10,5b,all,Final Rank,10,0,10,10,0,10,0,0,0,0,"0,000401",0,"0,013846",0
327,朝議大夫,品級考,Final,NA,C66-品級考 : P424-朝議大夫,12,4b,all,Final Rank,4,0,4,4,0,4,0,0,0,0,"0,000272",0,"0,005848",0
358,鄉試主考,鄉試,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119375","0,133333",0,"0,000083",0,"0,002574","0,433333"
1634,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,119375","0,133333",0,"0,000083",0,"0,002574","0,433333"
1635,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,110514","0,123411",0,"0,000067",0,"0,001838","0,366667"
1639,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,118069","0,134173",0,"0,000091",0,"0,002475","0,4"
1640,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,122178","0,135535",0,"0,000079",0,"0,002189","0,333333"
1641,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,122196","0,135639",0,"0,000072",0,"0,001924","0,333333"
1642,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,16,"0,105882","0,11751",0,"0,000061",0,"0,001469","0,366667"
1643,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,110839","0,123796",0,"0,000063",0,"0,001646","0,366667"
1644,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,4,5,1,5,6,16,"0,108046","0,120822",0,"0,000062",0,"0,001383","0,5"
1645,學政,學院,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,14,"0,128867","0,148065",0,"0,000082",0,"0,002617","0,366667"
1678,會試總裁,會試,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,5,6,18,"0,099849","0,113344",0,"0,000067",0,"0,002048","0,4"
1687,會試同考,會試,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,5,6,16,"0,110482","0,12324",0,"0,000067",0,"0,001567","0,466667"
1688,會試同考,會試,Commission,NA,NA,,NA,Beijing,NA,1,5,6,1,5,6,16,"0,110489","0,123187",0,"0,000066",0,"0,001644","0,5"
4998,鄉試主考,鄉試,Commission,NA,NA,,NA,provinces,NA,1,5,6,1,5,6,15,"0,113476","0,125549",0,"0,000074",0,"0,002196","0,366667"
1568,革留,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,4,5,19,"0,097392","0,11029",0,"0,000133",0,"0,002306",1
1581,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,16,"0,116766","0,128786",0,"0,000093",0,"0,002293",1
1588,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,18,"0,098624","0,10679",0,"0,000075",0,"0,002048",1
1599,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,16,"0,116766","0,128786",0,"0,000093",0,"0,002293",1
1606,交部,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,6,7,18,"0,098624","0,10679",0,"0,000075",0,"0,002048",1
4876,嚴議,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,2,3,16,"0,116772","0,128813",0,"0,000069",0,"0,001339","0,5"
4883,嚴議,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,2,3,18,"0,098628","0,106817",0,"0,000067",0,"0,001339","0,5"
4894,革留,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,4,5,16,"0,116772","0,128813",0,"0,000069",0,"0,001339","0,5"
4901,革留,處分,Performance,NA,NA,,NA,all,NA,1,1,2,1,4,5,18,"0,098628","0,106817",0,"0,000067",0,"0,001339","0,5"
1722,賜裘,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,9,"0,217243","0,241705",0,"0,00007",0,"0,002048","0,416667"
1729,賜裘,特恩,Honorific,Performance,NA,,NA,Court,NA,1,3,4,1,4,5,9,"0,217169","0,241683",0,"0,000148",0,"0,006638","0,416667"
3570,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3580,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3590,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3600,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3610,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3620,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000064",0,"0,002154",0
3627,男爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3634,子爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3641,伯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3648,王爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3655,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3662,公爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000117",0,"0,00936",0
3781,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000224",0,"0,002293",0
3793,侯爵,封典,Honorific,Performance,NA,,NA,Court,NA,1,0,1,1,0,1,0,0,0,0,"0,000151",0,"0,002048",0
